mgi_homology_class	mouse_gene_symbol	mouse_entrez_id	mouse_mgi_id	human_gene_symbol	human_entrez_id	human_hgnc_id	human_omim_id
51807732	Gbp2	14469	MGI:102772	GBP2	2634	HGNC:4183	OMIM:600412
51807732	Gbp2	14469	MGI:102772	GBP3	2635	HGNC:4184	OMIM:600413
51807733	Gbp2b	14468	MGI:95666	GBP1	2633	HGNC:4182	OMIM:600411
51807733	Gbp2b	14468	MGI:95666	GBP2	2634	HGNC:4183	OMIM:600412
51807733	Gbp2b	14468	MGI:95666	GBP3	2635	HGNC:4184	OMIM:600413
51807730	Gbp3	55932	MGI:1926263	GBP4	115361	HGNC:20480	OMIM:612466
51807730	Gbp3	55932	MGI:1926263	GBP7	388646	HGNC:29606	OMIM:612468
51818812	Gbp4	17472	MGI:97072	GBP6	163351	HGNC:25395	OMIM:612467
51818814	Gbp5	229898	MGI:2429943	GBP5	115362	HGNC:19895	OMIM:611467
51807731	Gbp6	100702	MGI:2140937	GBP6	163351	HGNC:25395	OMIM:612467
51807728	Gbp7	229900	MGI:2444421	GBP4	115361	HGNC:20480	OMIM:612466
51807728	Gbp7	229900	MGI:2444421	GBP7	388646	HGNC:29606	OMIM:612468
51818813	Gbp8	76074	MGI:1923324	GBP6	163351	HGNC:25395	OMIM:612467
51807734	Gbp9	236573	MGI:3605620	GBP6	163351	HGNC:25395	OMIM:612467
51808166	Gbx1	231044	MGI:95667	GBX1	2636	HGNC:4185	OMIM:603354
51811331	Gbx2	14472	MGI:95668	GBX2	2637	HGNC:4186	OMIM:601135
51809098	Gc	14473	MGI:95669	GC	2638	HGNC:4187	OMIM:139200
51821080	Gca	227960	MGI:1918521	GCA	25801	HGNC:15990	OMIM:607030
51823882	Gcat	26912	MGI:1349389	GCAT	23464	HGNC:4188	OMIM:607422
51819133	Gcc1	74375	MGI:1921625	GCC1	79571	HGNC:19095	OMIM:607418
51823883	Gcc2	70297	MGI:1917547	GCC2	9648	HGNC:23218	OMIM:612711
51812334	Gcdh	270076	MGI:104541	GCDH	2639	HGNC:4189	OMIM:608801
51820232	Gcfc2	330361	MGI:2141656	GCFC2	6936	HGNC:1317	OMIM:189901
51812335	Gcg	14526	MGI:95674	GCG	2641	HGNC:4191	OMIM:138030
51812336	Gcgr	14527	MGI:99572	GCGR	2642	HGNC:4192	OMIM:138033
51807687	Gch1	14528	MGI:95675	GCH1	2643	HGNC:4193	OMIM:600225
51820815	Gchfr	320415	MGI:2443977	GCHFR	2644	HGNC:4194	OMIM:602437
51823884	Gck	103988	MGI:1270854	GCK	2645	HGNC:4195	OMIM:138079
51816581	Gckr	231103	MGI:1096345	GCKR	2646	HGNC:4196	OMIM:600842
51807790	Gclc	14629	MGI:104990	GCLC	2729	HGNC:4311	OMIM:606857
51812374	Gclm	14630	MGI:104995	GCLM	2730	HGNC:4312	OMIM:601176
51823885	Gcm1	14531	MGI:108045	GCM1	8521	HGNC:4197	OMIM:603715
51812339	Gcm2	107889	MGI:1861438	GCM2	9247	HGNC:4198	OMIM:603716
51812340	Gcn1	231659	MGI:2444248	GCN1	10985	HGNC:4199	OMIM:605614
51823886	Gcnt1	14537	MGI:95676	GCNT1	2650	HGNC:4203	OMIM:600391
51822409	Gcnt2	14538	MGI:1100870	GCNT2	2651	HGNC:4204	OMIM:600429
51823887	Gcnt3	72077	MGI:1919327	GCNT3	9245	HGNC:4205	OMIM:606836
51807598	Gcnt4	218476	MGI:2684919	GCNT4	51301	HGNC:17973	OMIM:616782
51822408	Gcnt7	654821	MGI:3606143	GCNT7	140687	HGNC:16099	
51823888	Gcsam	14525	MGI:102969	GCSAM	257144	HGNC:20253	OMIM:607792
51818447	Gcsh	68133	MGI:1915383	GCSH	2653	HGNC:4208	OMIM:238330
51819546	Gda	14544	MGI:95678	GDA	9615	HGNC:4212	OMIM:139260
51817660	Gdap1	14545	MGI:1338002	GDAP1	54332	HGNC:15968	OMIM:606598
51822003	Gdap1l1	228858	MGI:2385163	GDAP1L1	78997	HGNC:4213	
51811119	Gdap2	14547	MGI:1338001	GDAP2	54834	HGNC:18010	OMIM:618128
51820442	Gde1	56209	MGI:1891827	GDE1	51573	HGNC:29644	OMIM:605943
51808146	Gdf1	14559	MGI:95683	GDF1	2657	HGNC:4214	OMIM:602880
51807468	Gdf10	14560	MGI:95684	GDF10	2662	HGNC:4215	OMIM:601361
51807463	Gdf11	14561	MGI:1338027	GDF11	10220	HGNC:4216	OMIM:603936
51823889	Gdf15	23886	MGI:1346047	GDF15	9518	HGNC:30142	OMIM:605312
51807473	Gdf2	12165	MGI:1321394	GDF2	2658	HGNC:4217	OMIM:605120
51808145	Gdf3	14562	MGI:95686	GDF3	9573	HGNC:4218	OMIM:606522
51807466	Gdf5	14563	MGI:95688	GDF5	8200	HGNC:4220	OMIM:601146
51807465	Gdf6	242316	MGI:95689	GDF6	392255	HGNC:4221	OMIM:601147
51807464	Gdf7	238057	MGI:95690	GDF7	151449	HGNC:4222	OMIM:604651
51819674	Gdf9	14566	MGI:95692	GDF9	2661	HGNC:4224	OMIM:601918
51819445	Gdi1	14567	MGI:99846	GDI1	2664	HGNC:4226	OMIM:300104
51810939	Gdi2	14569	MGI:99845	GDI2	2665	HGNC:4227	OMIM:600767
51812344	Gdnf	14573	MGI:107430	GDNF	2668	HGNC:4232	OMIM:600837
51818645	Gdpd1	66569	MGI:1913819	GDPD1	284161	HGNC:20883	OMIM:616317
51817241	Gdpd2	71584	MGI:1918834	GDPD2	54857	HGNC:25974	OMIM:300940
51812345	Gdpd3	68616	MGI:1915866	GDPD3	79153	HGNC:28638	OMIM:616318
51813509	Gdpd4	233537	MGI:3606573	GDPD4	220032	HGNC:24849	
51811603	Gdpd5	233552	MGI:2686926	GDPD5	81544	HGNC:28804	OMIM:609632
51818749	Gdpgp1	269952	MGI:2443429	GDPGP1	390637	HGNC:34360	OMIM:619240
51819802	Gem	14579	MGI:99844	GEM	2669	HGNC:4234	OMIM:600164
51817636	Gemin2	66603	MGI:1913853	GEMIN2	8487	HGNC:10884	OMIM:602595
51813386	Gemin4	276919	MGI:2449313	GEMIN4	50628	HGNC:15717	OMIM:606969
51808327	Gemin5	216766	MGI:2449311	GEMIN5	25929	HGNC:20043	OMIM:607005
51822044	Gemin6	67242	MGI:1914492	GEMIN6	79833	HGNC:20044	OMIM:607006
51822371	Gemin7	69731	MGI:1916981	GEMIN7	79760	HGNC:20045	OMIM:607419
51818788	Gemin8	237221	MGI:2384300	GEMIN8	54960	HGNC:26044	OMIM:300962
51823890	Gen1	209334	MGI:2443149	GEN1	348654	HGNC:26881	OMIM:612449
51814772	Get1	71446	MGI:2136882	GET1	7485	HGNC:12790	OMIM:602915
51807244	Get3	56495	MGI:1928379	GET3	439	HGNC:752	OMIM:601913
51808560	Get4	67604	MGI:1914854	GET4	51608	HGNC:21690	OMIM:612056
51806958	Gfap	14580	MGI:95697	GFAP	2670	HGNC:4235	OMIM:137780
51807057	Gfer	11692	MGI:107757	GFER	2671	HGNC:4236	OMIM:600924
51812350	Gfi1	14581	MGI:103170	GFI1	2672	HGNC:4237	OMIM:600871
51816124	Gfi1b	14582	MGI:1276578	GFI1B	8328	HGNC:4238	OMIM:604383
51811308	Gfm1	28030	MGI:107339	GFM1	85476	HGNC:13780	OMIM:606639
51817255	Gfm2	320806	MGI:2444783	GFM2	84340	HGNC:29682	OMIM:606544
51816294	Gfod1	328232	MGI:2145304	GFOD1	54438	HGNC:21096	OMIM:619932
51810158	Gfod2	70575	MGI:1917825	GFOD2	81577	HGNC:28159	OMIM:619933
51809746	Gfpt1	14583	MGI:95698	GFPT1	2673	HGNC:4241	OMIM:138292
51821912	Gfpt2	14584	MGI:1338883	GFPT2	9945	HGNC:4242	OMIM:603865
51819370	Gfra1	14585	MGI:1100842	GFRA1	2674	HGNC:4243	OMIM:601496
51812351	Gfra2	14586	MGI:1195462	GFRA2	2675	HGNC:4244	OMIM:601956
51822286	Gfra3	14587	MGI:1201403	GFRA3	2676	HGNC:4245	OMIM:605710
51812352	Gfra4	14588	MGI:1341873	GFRA4	64096	HGNC:13821	OMIM:618679
51812457	Gfral	404194	MGI:3607786	GFRAL	389400	HGNC:32789	OMIM:617837
51812353	Gfus	22122	MGI:98857	GFUS	7264	HGNC:12390	OMIM:137020
51823891	Gfy	100039953	MGI:2685427	GFY	100507003	HGNC:44663	OMIM:618696
51810518	Gga1	106039	MGI:2146207	GGA1	26088	HGNC:17842	OMIM:606004
51823892	Gga2	74105	MGI:1921355	GGA2	23062	HGNC:16064	OMIM:606005
51812354	Gga3	260302	MGI:2384159	GGA3	23163	HGNC:17079	OMIM:606006
51819970	Ggact	223267	MGI:2385008	GGACT	87769	HGNC:25100	OMIM:613378
51811790	Ggct	110175	MGI:95700	GGCT	79017	HGNC:21705	OMIM:137170
51808234	Ggcx	56316	MGI:1927655	GGCX	2677	HGNC:4247	OMIM:137167
51813542	Ggh	14590	MGI:1329035	GGH	8836	HGNC:4248	OMIM:601509
51823893	Ggn	243897	MGI:2181461	GGN	199720	HGNC:18869	OMIM:609966
51823894	Ggnbp1	70772	MGI:3055306	GGNBP1	449520	HGNC:19427	
51813076	Ggnbp2	217039	MGI:2387356	GGNBP2	79893	HGNC:19357	OMIM:612275
51810384	Ggps1	14593	MGI:1341724	GGPS1	9453	HGNC:4249	OMIM:606982
51812355	Ggt1	14598	MGI:95706	GGT1	2678	HGNC:4250	OMIM:612346
51812355	Ggt1	14598	MGI:95706	GGT2P	728441	HGNC:4251	OMIM:137181
51812355	Ggt1	14598	MGI:95706	GGT3P	2679	HGNC:4252	
51812355	Ggt1	14598	MGI:95706	GGTLC1	92086	HGNC:16437	OMIM:612338
51812355	Ggt1	14598	MGI:95706	GGTLC2	91227	HGNC:18596	OMIM:612339
51812355	Ggt1	14598	MGI:95706	GGTLC3	728226	HGNC:33426	OMIM:612340
51812357	Ggt5	23887	MGI:1346063	GGT5	2687	HGNC:4260	OMIM:137168
51813198	Ggt6	71522	MGI:1918772	GGT6	124975	HGNC:26891	OMIM:612341
51823895	Ggt7	207182	MGI:1913385	GGT7	2686	HGNC:4259	OMIM:612342
51823896	Ggta1	14594	MGI:95704	GGTA1	2681	HGNC:4253	OMIM:104175
51812358	Gh	14599	MGI:95707	CSH1	1442	HGNC:2440	OMIM:150200
51812358	Gh	14599	MGI:95707	CSH2	1443	HGNC:2441	OMIM:118820
51812358	Gh	14599	MGI:95707	CSHL1	1444	HGNC:2442	OMIM:603515
51812358	Gh	14599	MGI:95707	GH1	2688	HGNC:4261	OMIM:139250
51812358	Gh	14599	MGI:95707	GH2	2689	HGNC:4262	OMIM:139240
51812359	Ghdc	80860	MGI:1931556	GHDC	84514	HGNC:24438	OMIM:608587
51818146	Ghitm	66092	MGI:1913342	GHITM	27069	HGNC:17281	OMIM:619205
51812360	Ghr	14600	MGI:95708	GHR	2690	HGNC:4263	OMIM:600946
51821830	Ghrh	14601	MGI:95709	GHRH	2691	HGNC:4265	OMIM:139190
51812361	Ghrhr	14602	MGI:95710	GHRHR	2692	HGNC:4266	OMIM:139191
51821852	Ghrl	58991	MGI:1930008	GHRL	51738	HGNC:18129	OMIM:605353
51812362	Ghsr	208188	MGI:2441906	GHSR	2693	HGNC:4267	OMIM:601898
51813451	Gid4	66771	MGI:1914021	GID4	79018	HGNC:28453	OMIM:617699
51807588	Gid8	76425	MGI:1923675	GID8	54994	HGNC:15857	OMIM:611625
51812364	Gigyf1	57330	MGI:1888677	GIGYF1	64599	HGNC:9126	OMIM:612064
51810622	Gigyf2	227331	MGI:2138584	GIGYF2	26058	HGNC:11960	OMIM:612003
51821693	Gimap1	16205	MGI:109368	GIMAP1	170575	HGNC:23237	OMIM:608084
51821943	Gimap3	83408	MGI:1932723	GIMAP5	55340	HGNC:18005	OMIM:608086
51821782	Gimap4	107526	MGI:1349656	GIMAP4	55303	HGNC:21872	OMIM:608087
51821944	Gimap5	317757	MGI:2442232	GIMAP5	55340	HGNC:18005	OMIM:608086
51823897	Gimap6	231931	MGI:1918876	GIMAP6	474344	HGNC:21918	OMIM:616960
51822199	Gimap7	231932	MGI:1349657	GIMAP7	168537	HGNC:22404	OMIM:616961
51821945	Gimap8	243374	MGI:2685303	GIMAP8	155038	HGNC:21792	OMIM:616962
51823898	Gimd1	433653	MGI:3647547	GIMD1	100507096	HGNC:44141	
51823899	Gin1	252876	MGI:2182036	GIN1	54826	HGNC:25959	OMIM:621508
51811578	Ginm1	215751	MGI:2384905	GINM1	116254	HGNC:21074	
51819204	Gins1	69270	MGI:1916520	GINS1	9837	HGNC:28980	OMIM:610608
51817177	Gins2	272551	MGI:1921019	GINS2	51659	HGNC:24575	OMIM:610609
51812125	Gins3	78833	MGI:1926083	GINS3	64785	HGNC:25851	OMIM:610610
51813248	Gins4	109145	MGI:1923847	GINS4	84296	HGNC:28226	OMIM:610611
51820166	Gip	14607	MGI:107504	GIP	2695	HGNC:4270	OMIM:137240
51815027	Gipc1	67903	MGI:1926252	GIPC1	10755	HGNC:1226	OMIM:605072
51812367	Gipc2	54120	MGI:1889209	GIPC2	54810	HGNC:18177	OMIM:619089
51819755	Gipc3	209047	MGI:2387006	GIPC3	126326	HGNC:18183	OMIM:608792
51815851	Gipr	381853	MGI:1352753	GIPR	2696	HGNC:4271	OMIM:137241
51822151	Git1	216963	MGI:1927140	GIT1	28964	HGNC:4272	OMIM:608434
51812368	Git2	26431	MGI:1347053	GIT2	9815	HGNC:4273	OMIM:608564
51808992	Gja1	14609	MGI:95713	GJA1	2697	HGNC:4274	OMIM:121014
51808998	Gja10	14610	MGI:1339969	GJA10	84694	HGNC:16995	OMIM:611924
51808994	Gja3	14611	MGI:95714	GJA3	2700	HGNC:4277	OMIM:121015
51808991	Gja4	14612	MGI:95715	GJA4	2701	HGNC:4278	OMIM:121012
51808993	Gja5	14613	MGI:95716	GJA5	2702	HGNC:4279	OMIM:121013
51823900	Gja6	414089	MGI:95717	GJA6P	100126825	HGNC:32542	
51808995	Gja8	14616	MGI:99953	GJA8	2703	HGNC:4281	OMIM:600897
51808984	Gjb1	14618	MGI:95719	GJB1	2705	HGNC:4283	OMIM:304040
51808986	Gjb2	14619	MGI:95720	GJB2	2706	HGNC:4284	OMIM:121011
51808990	Gjb3	14620	MGI:95721	GJB3	2707	HGNC:4285	OMIM:603324
51808989	Gjb4	14621	MGI:95722	GJB4	127534	HGNC:4286	OMIM:605425
51808985	Gjb5	14622	MGI:95723	GJB5	2709	HGNC:4287	OMIM:604493
51808987	Gjb6	14623	MGI:107588	GJB6	10804	HGNC:4288	OMIM:604418
51808999	Gjc1	14615	MGI:95718	GJC1	10052	HGNC:4280	OMIM:608655
51808997	Gjc2	118454	MGI:2153060	GJC2	57165	HGNC:17494	OMIM:608803
51823901	Gjc3	118446	MGI:2153041	GJC3	349149	HGNC:17495	OMIM:611925
51808988	Gjd2	14617	MGI:1334209	GJD2	57369	HGNC:19154	OMIM:607058
51823902	Gjd2os	320846	MGI:2444858	GJD2-DT	101928174	HGNC:55560	
51823903	Gjd3	353155	MGI:2384150	GJD3	125111	HGNC:19147	OMIM:607425
51808996	Gjd4	225152	MGI:2444990	GJD4	219770	HGNC:23296	OMIM:611922
51808983	Gje1	76743	MGI:1923993	GJE1	100126572	HGNC:33251	
51821949	Gk	14933	MGI:106594	GK	2710	HGNC:4289	OMIM:300474
51821949	Gk	14933	MGI:106594	GK3	2713	HGNC:4292	OMIM:600149
51821948	Gk2	14626	MGI:1329027	GK2	2712	HGNC:4291	OMIM:600148
51811366	Gk5	235533	MGI:2443336	GK5	256356	HGNC:28635	OMIM:620801
51818883	Gkap1	56278	MGI:1891694	GKAP1	80318	HGNC:17496	OMIM:611356
51823904	Gkn1	66283	MGI:1913533	GKN1	56287	HGNC:23217	OMIM:606402
51823905	Gkn2	66284	MGI:1913534	GKN2	200504	HGNC:24588	OMIM:618589
51823906	Gkn3	68888	MGI:1916138	GKN3P	100132413	HGNC:37701	
51823907	Gla	11605	MGI:1347344	GLA	2717	HGNC:4296	OMIM:300644
51819480	Glb1	12091	MGI:88151	GLB1	2720	HGNC:4298	OMIM:611458
51813546	Glb1l	74577	MGI:1921827	GLB1L	79411	HGNC:28129	
51809583	Glb1l2	244757	MGI:2388283	GLB1L2	89944	HGNC:25129	
51809584	Glb1l3	70893	MGI:1918143	GLB1L3	112937	HGNC:25147	
51812372	Glcci1	170772	MGI:2179717	GLCCI1	113263	HGNC:18713	OMIM:614283
51812373	Glce	93683	MGI:2136405	GLCE	26035	HGNC:17855	OMIM:612134
51810482	Gldc	104174	MGI:1341155	GLDC	2731	HGNC:4313	OMIM:238300
51808819	Gldn	235379	MGI:2388361	GLDN	342035	HGNC:29514	OMIM:608603
51812375	Gle1	74412	MGI:1921662	GLE1	2733	HGNC:4315	OMIM:603371
51811994	Glg1	20340	MGI:104967	GLG1	2734	HGNC:4316	OMIM:600753
51809132	Gli1	14632	MGI:95727	GLI1	2735	HGNC:4317	OMIM:165220
51809912	Gli2	14633	MGI:95728	GLI2	2736	HGNC:4318	OMIM:165230
51812157	Gli3	14634	MGI:95729	GLI3	2737	HGNC:4319	OMIM:165240
51820707	Glipr1	73690	MGI:1920940	GLIPR1	11010	HGNC:17001	OMIM:602692
51820706	Glipr1l1	69286	MGI:1916536	GLIPR1L1	256710	HGNC:28392	OMIM:610395
51822259	Glipr1l2	67537	MGI:1914787	GLIPR1L2	144321	HGNC:28592	OMIM:610394
51820705	Glipr1l3	544736	MGI:3620621	GLIPR1L1	256710	HGNC:28392	OMIM:610395
51818973	Glipr2	384009	MGI:1917770	GLIPR2	152007	HGNC:18007	OMIM:607141
51823908	Glis1	230587	MGI:2386723	GLIS1	148979	HGNC:29525	OMIM:610378
51817683	Glis2	83396	MGI:1932535	GLIS2	84662	HGNC:29450	OMIM:608539
51818372	Glis3	226075	MGI:2444289	GLIS3	169792	HGNC:28510	OMIM:610192
51812377	Glmn	170823	MGI:2141180	GLMN	11146	HGNC:14373	OMIM:601749
51821145	Glmp	56700	MGI:1913318	GLMP	112770	HGNC:29436	OMIM:619958
51808144	Glo1	109801	MGI:95742	GLO1	2739	HGNC:4323	OMIM:138750
51818966	Glod4	67201	MGI:1914451	GLOD4	51031	HGNC:14111	OMIM:620650
51819551	Glod5	69824	MGI:1917074	GLOD5	392465	HGNC:33358	OMIM:301112
51823909	Glp1r	14652	MGI:99571	GLP1R	2740	HGNC:4324	OMIM:138032
51823910	Glp2r	93896	MGI:2136733	GLP2R	9340	HGNC:4325	OMIM:603659
51807328	Glra1	14654	MGI:95747	GLRA1	2741	HGNC:4326	OMIM:138491
51815621	Glra2	237213	MGI:95748	GLRA2	2742	HGNC:4327	OMIM:305990
51821441	Glra3	110304	MGI:95749	GLRA3	8001	HGNC:4328	OMIM:600421
51807329	Glra4	14657	MGI:95750	GLRA4	441509	HGNC:31715	
51807367	Glrb	14658	MGI:95751	GLRB	2743	HGNC:4329	OMIM:138492
51811120	Glrx	93692	MGI:2135625	GLRX	2745	HGNC:4330	OMIM:600443
51812477	Glrx2	69367	MGI:1916617	GLRX2	51022	HGNC:16065	OMIM:606820
51812478	Glrx3	30926	MGI:1353653	GLRX3	10539	HGNC:15987	OMIM:612754
51812395	Glrx5	73046	MGI:1920296	GLRX5	51218	HGNC:20134	OMIM:609588
51812378	Gls	14660	MGI:95752	GLS	2744	HGNC:4331	OMIM:138280
51812379	Gls2	216456	MGI:2143539	GLS2	27165	HGNC:29570	OMIM:606365
51816543	Glt1d1	319804	MGI:2442755	GLT1D1	144423	HGNC:26483	
51823911	Glt6d1	71103	MGI:1918353	GLT6D1	360203	HGNC:23671	OMIM:613699
51818757	Glt8d1	76485	MGI:1923735	GLT8D1	55830	HGNC:24870	OMIM:618399
51817056	Glt8d2	74782	MGI:1922032	GLT8D2	83468	HGNC:24890	
51812382	Gltp	56356	MGI:1929253	GLTP	51228	HGNC:24867	OMIM:608949
51812383	Gltpd2	216871	MGI:2444527	GLTPD2	388323	HGNC:33756	OMIM:620824
51808167	Glud1	14661	MGI:95753	GLUD1	2746	HGNC:4335	OMIM:138130
51808167	Glud1	14661	MGI:95753	GLUD2	2747	HGNC:4336	OMIM:300144
51807901	Glul	14645	MGI:95739	GLUL	2752	HGNC:4341	OMIM:138290
51822052	Glyat	107146	MGI:2147502	GLYAT	10249	HGNC:13734	OMIM:607424
51822049	Glyatl3	435528	MGI:3647683	GLYATL3	389396	HGNC:21349	OMIM:614763
51823912	Glycam1	14663	MGI:95759	GLYCAM1	644076	HGNC:18023	
51819867	Glyctk	235582	MGI:2444085	GLYCTK	132158	HGNC:24247	OMIM:610516
51810850	Glyr1	74022	MGI:1921272	GLYR1	84656	HGNC:24434	OMIM:610660
51826643	Gm10058	100039240	MGI:3711266	SYCP3	50511	HGNC:18130	OMIM:604759
51826652	Gm10096	100039377	MGI:3710636	SYCP3	50511	HGNC:18130	OMIM:604759
51826639	Gm10147	100039324	MGI:3710518	SYCP3	50511	HGNC:18130	OMIM:604759
51826641	Gm10230	100042175	MGI:3710515	SYCP3	50511	HGNC:18130	OMIM:604759
51823020	Gm1043	381634	MGI:2685889	C4orf50	389197	HGNC:33766	
51826647	Gm10486	100039550	MGI:3710516	SYCP3	50511	HGNC:18130	OMIM:604759
51826649	Gm10487	100039467	MGI:3710592	SYCP3	50511	HGNC:18130	OMIM:604759
51826650	Gm10488	100042109	MGI:3710522	SYCP3	50511	HGNC:18130	OMIM:604759
51817408	Gm10778	100233208	MGI:3809656	ZNF880	400713	HGNC:37249	
51823010	Gm11100	102633458	MGI:3779338	C3orf49	132200	HGNC:25190	
51817856	Gm1140	382217	MGI:2685986	FAM9A	171482	HGNC:18403	OMIM:300477
51817856	Gm1140	382217	MGI:2685986	FAM9C	171484	HGNC:18405	OMIM:300479
51822956	Gm11437	628813	MGI:3650287	C17orf78	284099	HGNC:26831	
51823037	Gm11837	100038514	MGI:3702175	C8orf88	100127983	HGNC:44672	
51823034	Gm11992	626870	MGI:3651127	C7orf57	136288	HGNC:22247	
51822977	Gm12695	620779	MGI:3650206	C1orf87	127795	HGNC:28547	OMIM:618860
51822976	Gm128	229588	MGI:2684974	C1orf56	54964	HGNC:26045	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF1	65121	HGNC:28840	OMIM:621623
51825971	Gm13040	100040854	MGI:3649498	PRAMEF10	343071	HGNC:27997	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF11	440560	HGNC:14086	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF12	390999	HGNC:22125	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF13	400736	HGNC:13262	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF14	729528	HGNC:13576	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF15	653619	HGNC:26764	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF17	391004	HGNC:29485	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF18	391003	HGNC:30693	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF19	645414	HGNC:24908	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF2	65122	HGNC:28841	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF20	645425	HGNC:25224	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF25	441873	HGNC:49179	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF26	645359	HGNC:49178	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF27	101929983	HGNC:51234	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF33	645382	HGNC:49193	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF4	400735	HGNC:31971	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF5	343068	HGNC:27995	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF6	440561	HGNC:30583	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF7	441871	HGNC:28415	
51825971	Gm13040	100040854	MGI:3649498	PRAMEF8	391002	HGNC:24074	
51825965	Gm13043	545693	MGI:3649500	PRAMEF1	65121	HGNC:28840	OMIM:621623
51825965	Gm13043	545693	MGI:3649500	PRAMEF10	343071	HGNC:27997	
51825965	Gm13043	545693	MGI:3649500	PRAMEF11	440560	HGNC:14086	
51825965	Gm13043	545693	MGI:3649500	PRAMEF12	390999	HGNC:22125	
51825965	Gm13043	545693	MGI:3649500	PRAMEF13	400736	HGNC:13262	
51825965	Gm13043	545693	MGI:3649500	PRAMEF14	729528	HGNC:13576	
51825965	Gm13043	545693	MGI:3649500	PRAMEF15	653619	HGNC:26764	
51825965	Gm13043	545693	MGI:3649500	PRAMEF17	391004	HGNC:29485	
51825965	Gm13043	545693	MGI:3649500	PRAMEF18	391003	HGNC:30693	
51825965	Gm13043	545693	MGI:3649500	PRAMEF19	645414	HGNC:24908	
51825965	Gm13043	545693	MGI:3649500	PRAMEF2	65122	HGNC:28841	
51825965	Gm13043	545693	MGI:3649500	PRAMEF20	645425	HGNC:25224	
51825965	Gm13043	545693	MGI:3649500	PRAMEF25	441873	HGNC:49179	
51825965	Gm13043	545693	MGI:3649500	PRAMEF26	645359	HGNC:49178	
51825965	Gm13043	545693	MGI:3649500	PRAMEF27	101929983	HGNC:51234	
51825965	Gm13043	545693	MGI:3649500	PRAMEF33	645382	HGNC:49193	
51825965	Gm13043	545693	MGI:3649500	PRAMEF4	400735	HGNC:31971	
51825965	Gm13043	545693	MGI:3649500	PRAMEF5	343068	HGNC:27995	
51825965	Gm13043	545693	MGI:3649500	PRAMEF6	440561	HGNC:30583	
51825965	Gm13043	545693	MGI:3649500	PRAMEF7	441871	HGNC:28415	
51825965	Gm13043	545693	MGI:3649500	PRAMEF8	391002	HGNC:24074	
51823032	Gm136	214568	MGI:2684982	C6orf163	206412	HGNC:21403	
51822525	Gm13889	620695	MGI:3652053	C11orf96	387763	HGNC:38675	
51822943	Gm14137	623781	MGI:3651144	C15orf62	643338	HGNC:34489	
51821962	Gm14308	100043381	MGI:3782921	ZNF136	7695	HGNC:12920	OMIM:604078
51821962	Gm14308	100043381	MGI:3782921	ZNF333	84449	HGNC:15624	OMIM:611811
51810710	Gm14322	626802	MGI:3652185	ZNF670	93474	HGNC:28167	
51821957	Gm14325	329575	MGI:3702875	ZNF136	7695	HGNC:12920	OMIM:604078
51821957	Gm14325	329575	MGI:3702875	ZNF333	84449	HGNC:15624	OMIM:611811
51827277	Gm14391	665001	MGI:3709324	ZNF136	7695	HGNC:12920	OMIM:604078
51827277	Gm14391	665001	MGI:3709324	ZNF333	84449	HGNC:15624	OMIM:611811
51816989	Gm14399	100043761	MGI:3650082	ZNF880	400713	HGNC:37249	
51827259	Gm14401	100534275	MGI:3650075	ZKSCAN8P1	651302	HGNC:18777	
51827259	Gm14401	100534275	MGI:3650075	ZNF501	115560	HGNC:23717	
51821956	Gm14403	433520	MGI:3649813	ZNF670	93474	HGNC:28167	
51827267	Gm14412	102640477	MGI:3652251	ZNF117	51351	HGNC:12897	OMIM:194624
51827267	Gm14412	102640477	MGI:3652251	ZNF157	7712	HGNC:12942	OMIM:300024
51827267	Gm14412	102640477	MGI:3652251	ZNF267	10308	HGNC:13060	OMIM:604752
51827267	Gm14412	102640477	MGI:3652251	ZNF490	57474	HGNC:23705	OMIM:620118
51827267	Gm14412	102640477	MGI:3652251	ZNF595	152687	HGNC:27196	
51827267	Gm14412	102640477	MGI:3652251	ZNF708	7562	HGNC:12945	
51827267	Gm14412	102640477	MGI:3652251	ZNF716	441234	HGNC:32458	
51827267	Gm14412	102640477	MGI:3652251	ZNF718	255403	HGNC:26889	
51827267	Gm14412	102640477	MGI:3652251	ZNF726	730087	HGNC:32462	
51827267	Gm14412	102640477	MGI:3652251	ZNF728	388523	HGNC:32463	
